order,author,Book_name,recommend,Reading_people,info,cover
71,莫言,蛙,85.2%,1298,2012年诺贝尔文学奖得主莫言最著名的作品之一，第八届茅盾文学奖获奖作品。作品以一个乡村女医生波澜壮阔的一生，反思中国六十年计划生育史，传达对生命强烈的人道关怀，呈现知识分子灵魂深处的矛盾与伤痛，完整展现莫言文学王国的丰富与奥义。,https://wfqqreader-1252317822.image.myqcloud.com/cover/421/26435421/t6_26435421.jpg
72,玛格丽特·米切尔,飘（世界文学名著名译典藏）,93.5%,1153,《飘》是一部长篇小说，该书以亚特兰大以及附近的一个种植园为故事场景，描绘了内战前后美国南方人的生活。作品刻画了那个时代的许多南方人的形象，占中心位置的斯佳丽、瑞德、艾希礼、梅兰妮等人是其中的典型代表。他们的习俗礼仪、言行举止、精神观念、政治态度，通过对斯佳丽与白瑞德的爱情纠缠为主线，成功地再现了林肯领导的南北战争，美国南方地区的社会生活。,https://wfqqreader-1252317822.image.myqcloud.com/cover/300/25409300/t6_25409300.jpg
73,弗雷德里克·巴克曼,外婆的道歉信,84.6%,1231,七岁的爱莎有个古怪又疯狂的外婆，会埋伏在雪堆里吓唬邻居，把重要的事情记在墙上因为墙不会丢，半夜从医院溜出来带着爱莎翻进动物园，基本上想干什么就干什么。这个四处惹麻烦的外婆却是爱莎最好的朋友，也是她心中的超级英雄。但就算是超级英雄，也有失去超能力的一天。外婆不幸得了癌症去世，留给爱莎一项艰巨的任务——将外婆的道歉信送给她得罪过的九个邻居。这一趟送信之旅让爱莎渐渐发现：外婆和邻居们的故事，比她听过的所有童话都更加精彩。巴克曼让我们爱上这个活泼过头的外婆，也重新爱上生活。随书附赠一封神秘道歉信，读完故事之前绝不要打开。这是一个关于爱、原谅和守护的故事，在合上书之后很久都难以忘记。,https://wfqqreader-1252317822.image.myqcloud.com/cover/485/858485/t6_858485.jpg
74,沃尔特·艾萨克森,史蒂夫·乔布斯传,89.1%,741,史蒂夫·乔布斯是一位极具创造力的企业家，史蒂夫·乔布斯有如过山车般精彩的人生和犀利激越的性格，充满追求完美和誓不罢休的激情，史蒂夫·乔布斯创造出个人电脑、动画电影、音乐、手机、平板电脑以及数字出版等6大产业的颠覆性变革。史蒂夫·乔布斯的个性经常让周围的人愤怒和绝望，但其所创造出的产品也与这种个性息息相关，全然不可分割的，正如苹果的硬件和软件一样。两年多的时间，与史蒂夫·乔布斯40多次的面对面倾谈……,https://wfqqreader-1252317822.image.myqcloud.com/cover/327/217327/t6_217327.jpg
75,白先勇,台北人,87.3%,838,白先勇的《台北人》，是一本深具复杂性的作品。此书由十四个短篇小说构成，写作技巧各篇不同，长短也相异，每篇都能独立存在，而称得上是一流的短篇小说。但这十四篇聚合在一起，串联成一体，则效果遽然增加：不但小说之幅面变广，使我们看到社会之“众生相”，更重要的，由于主题命意之一再重复，与互相陪衬辅佐，使我们能更进一步深入了解作品之含义，并使我们得以一窥隐藏在作品内的作者之人生观与宇宙观。,https://wfqqreader-1252317822.image.myqcloud.com/cover/779/838779/t6_838779.jpg
76,卡勒德·胡赛尼,灿烂千阳,91.9%,697,《灿烂千阳》被称为女性版《追风筝的人》，胡塞尼再次以阿富汗战乱为背景，时空跨越三十年，用细腻感人的笔触描绘了阿富汗旧制度于新时代下苦苦挣扎的妇女，她们所怀抱的希望、爱情、梦想与所有的失落。私生女玛丽雅姆在父亲的宅院门口苦苦守候，回到家却看到因绝望而上吊自杀的母亲。那天是她十五岁的生日，而童年嘎然而止。玛丽雅姆随后由父亲安排远嫁喀布尔四十多岁的鞋匠拉希德，几经流产，终因无法生子而长期生活在家暴阴影之下。,https://wfqqreader-1252317822.image.myqcloud.com/cover/360/567360/t6_567360.jpg
77,梅耶·马斯克,人生由我,83.1%,1048,她15岁次登台，22岁结婚，31岁成为破产的单身母亲，随后辗转于3个国家的多个城市开展自己的事业，独立培养出3个出色的子女，同时获得了两个硕士学位。60多岁的她重返模特舞台，在头发变白的时候走红，69岁时，她的形象在美国时代广场独占4个广告牌。她是72岁的“网红”，是众多女性眼中的励志偶像，也许她最出名的标签是“硅谷钢铁侠”、特斯拉公司创始人埃隆·马斯克的母亲，但她更是自己人生的女王，她是梅耶·马斯克。 你很难想象，这样的她也曾因为害怕而多年默默忍受丈夫的家暴，身为令众人艳羡不已的超模却说自己衣品差，在看中名气和年龄的职场圈不断遭遇歧视，拥有成功的后半生但至今仍未遇到可与之共度余生的人。她并不是媒体塑造的“女性代言人”，事实上，就是这种人设给普通人制造了数不清的压力和困惑。这本书展现了一个女性是怎样逐步探索世界和重建自我的。 虽然人生困境重重，但成功的蜕变依然有法可循。梅耶在书中真诚地分享了关于美丽、职场、家庭、教育和健康等人生问题的经历和建议，我们或许无法避免遇到与之相似的困境，但可以像她一样积极应对。,https://wfqqreader-1252317822.image.myqcloud.com/cover/7/31934007/t6_31934007.jpg
78,刘慈欣,刘慈欣短篇科幻小说合集（28册）,93.8%,962,刘慈欣短篇科幻小说合集，共28册，包括《乡村教师》（电影《疯狂的外星人》故事来源）、《流浪地球》、（电影《流浪地球》原著小说）、《坍缩》、《西洋》、《光荣与梦想》、《信使》、《命运》、《微观尽头》、《微纪元》、《混沌蝴蝶》、《镜子》、《欢乐颂》、《天使时代》、《鲸歌》、《地火》、《纤维》、《圆圆的肥皂泡》、《白垩纪往事》、《太原之恋》、《创世纪》、《2018年4月1日》、《中国太阳》、《海水高山》、《山》、《诗云》、《地球大炮》、《吞食者》、《梦之海》。,https://wfqqreader-1252317822.image.myqcloud.com/cover/331/27423331/t6_27423331.jpg
79,叶真中显,绝叫（同名日剧原著）,92.7%,2153,罗翔推荐。长达四十年的恶女编年史，被网友称为“被嫌弃的阳子的黑化”、“更现实版的《都挺好》”。铃木阳子死了，死在独居的公寓里。正确说来，是铃木阳子几个月前死了。因为发现她时，遗体不但遭到屋内的十一只猫啃食殆尽，连猫也全数饿死了。铃木阳子显然是“孤独死”的最佳范例，但这名女子为何落到这步田地？她的亲人、朋友、同事在哪里？她的人生轨迹又是怎样的？本书以两起相对独立的死亡事件为线索，牵出了三起相互交织的案件，讲述了女主人公阳子在时代裹挟中的个人挣扎，从平庸一步步滑落到不可救药的深渊。故事发生在2014年的日本都市。本书分为三条线：第一条线是“中年女子孤独死”案，从发现女尸开始，叙述女警绫乃的调查过程，逐渐揭露女主人公阳子的人生。第二条线从“非营利组织头目死亡”案开始。看似无关的两个案件逐渐交会，交织出真象。第三条线以第二人称叙述阳子的人生经历，从阳子童年时期开始，到女尸被发现为止，细腻地描写了阳子的成长变化和被社会吞噬的过程。,https://wfqqreader-1252317822.image.myqcloud.com/cover/909/33483909/t6_33483909.jpg
80,曹天元,上帝掷骰子吗？：量子物理史话（升级版）,90.1%,710,本书回顾量子论从无到有发展的风云录，从18世纪开始，直到21世纪，一批科学巨人开始颠覆传统物理学大厦，为了宇宙的终极理论而战，大大改变了人类发展的历史。你会知道：1.用武侠小说般的语言，清晰勾勒量子物理发展风云录。2.量子究竟是什么，为什么说量子论是上帝在掷骰子？3.对双缝干涉实验、薛定谔的猫、量子纠缠、多重宇宙等硬核知识的生动解读。4.量子物理如何影响世界，量子计算机、量子通信……量子物理未来将有哪些应用。5.牛顿、普朗克、爱因斯坦、玻尔、海森堡、霍金……科学版的《人类群星闪耀时》，兼具科普、哲学、文学、传奇、探险故事、名人传记等多项功能。,https://wfqqreader-1252317822.image.myqcloud.com/cover/39/25622039/t6_25622039.jpg
